source,utterance,data_type,session_id,person_id,train_type
250.wav,250,wav,12,135,test
133.wav,133,wav,12,135,test
113.wav,113,wav,12,135,test
52.wav,52,wav,12,135,test
77.jpg,52,thr,12,135,test
77.jpg,250,thr,12,135,test
77.jpg,236,thr,12,135,test
77.jpg,113,thr,12,135,test
77.jpg,133,thr,12,135,test
77.jpg,52,rgb,12,135,test
77.jpg,250,rgb,12,135,test
77.jpg,236,rgb,12,135,test
77.jpg,113,rgb,12,135,test
77.jpg,133,rgb,12,135,test
209.wav,209,wav,16,135,test
42.wav,42,wav,16,135,test
109.wav,109,wav,16,135,test
218.wav,218,wav,16,135,test
55.wav,55,wav,16,135,test
16.wav,16,wav,16,135,test
77.jpg,109,thr,16,135,test
77.jpg,209,thr,16,135,test
77.jpg,42,thr,16,135,test
77.jpg,55,thr,16,135,test
77.jpg,218,thr,16,135,test
77.jpg,16,thr,16,135,test
77.jpg,109,rgb,16,135,test
77.jpg,209,rgb,16,135,test
77.jpg,42,rgb,16,135,test
77.jpg,55,rgb,16,135,test
77.jpg,218,rgb,16,135,test
77.jpg,16,rgb,16,135,test
205.wav,205,wav,18,92,train
259.wav,259,wav,18,92,train
77.jpg,205,thr,18,92,train
77.jpg,259,thr,18,92,train
77.jpg,205,rgb,18,92,train
77.jpg,259,rgb,18,92,train
598.wav,598,wav,24,92,train
449.wav,449,wav,24,92,train
460.wav,460,wav,24,92,train
160.wav,160,wav,24,92,train
1162.wav,1162,wav,24,92,train
77.jpg,1162,thr,24,92,train
77.jpg,449,thr,24,92,train
77.jpg,160,thr,24,92,train
77.jpg,460,thr,24,92,train
77.jpg,598,thr,24,92,train
77.jpg,1162,rgb,24,92,train
77.jpg,449,rgb,24,92,train
77.jpg,160,rgb,24,92,train
77.jpg,460,rgb,24,92,train
77.jpg,598,rgb,24,92,train
975.wav,975,wav,19,92,train
897.wav,897,wav,19,92,train
525.wav,525,wav,19,92,train
965.wav,965,wav,19,92,train
973.wav,973,wav,19,92,train
77.jpg,897,thr,19,92,train
77.jpg,965,thr,19,92,train
77.jpg,525,thr,19,92,train
77.jpg,973,thr,19,92,train
77.jpg,975,thr,19,92,train
77.jpg,897,rgb,19,92,train
77.jpg,965,rgb,19,92,train
77.jpg,525,rgb,19,92,train
77.jpg,973,rgb,19,92,train
77.jpg,975,rgb,19,92,train
848.wav,848,wav,21,92,train
678.wav,678,wav,21,92,train
634.wav,634,wav,21,92,train
1140.wav,1140,wav,21,92,train
488.wav,488,wav,21,92,train
77.jpg,678,thr,21,92,train
77.jpg,848,thr,21,92,train
77.jpg,488,thr,21,92,train
77.jpg,634,thr,21,92,train
77.jpg,1140,thr,21,92,train
77.jpg,678,rgb,21,92,train
77.jpg,848,rgb,21,92,train
77.jpg,488,rgb,21,92,train
77.jpg,634,rgb,21,92,train
77.jpg,1140,rgb,21,92,train
266.wav,266,wav,23,92,train
98.wav,98,wav,23,92,train
1013.wav,1013,wav,23,92,train
358.wav,358,wav,23,92,train
1275.wav,1275,wav,23,92,train
55.wav,55,wav,23,92,train
77.jpg,1013,thr,23,92,train
77.jpg,1275,thr,23,92,train
77.jpg,266,thr,23,92,train
77.jpg,55,thr,23,92,train
77.jpg,358,thr,23,92,train
50.jpg,98,thr,23,92,train
77.jpg,1013,rgb,23,92,train
77.jpg,1275,rgb,23,92,train
77.jpg,266,rgb,23,92,train
77.jpg,55,rgb,23,92,train
77.jpg,358,rgb,23,92,train
50.jpg,98,rgb,23,92,train
1167.wav,1167,wav,22,92,train
6.wav,6,wav,22,92,train
572.wav,572,wav,22,92,train
251.wav,251,wav,22,92,train
821.wav,821,wav,22,92,train
77.jpg,821,thr,22,92,train
77.jpg,6,thr,22,92,train
77.jpg,251,thr,22,92,train
77.jpg,1167,thr,22,92,train
77.jpg,572,thr,22,92,train
77.jpg,821,rgb,22,92,train
77.jpg,6,rgb,22,92,train
77.jpg,251,rgb,22,92,train
77.jpg,1167,rgb,22,92,train
77.jpg,572,rgb,22,92,train
677.wav,677,wav,28,92,train
765.wav,765,wav,28,92,train
40.wav,40,wav,28,92,train
116.wav,116,wav,28,92,train
9.wav,9,wav,28,92,train
77.jpg,9,thr,28,92,train
77.jpg,677,thr,28,92,train
77.jpg,765,thr,28,92,train
77.jpg,116,thr,28,92,train
77.jpg,40,thr,28,92,train
77.jpg,9,rgb,28,92,train
77.jpg,677,rgb,28,92,train
77.jpg,765,rgb,28,92,train
77.jpg,116,rgb,28,92,train
77.jpg,40,rgb,28,92,train
1038.wav,1038,wav,26,92,train
464.wav,464,wav,26,92,train
916.wav,916,wav,26,92,train
1019.wav,1019,wav,26,92,train
77.jpg,1038,thr,26,92,train
77.jpg,464,thr,26,92,train
77.jpg,916,thr,26,92,train
50.jpg,1019,thr,26,92,train
77.jpg,1038,rgb,26,92,train
77.jpg,464,rgb,26,92,train
77.jpg,916,rgb,26,92,train
50.jpg,1019,rgb,26,92,train
745.wav,745,wav,17,92,train
478.wav,478,wav,17,92,train
373.wav,373,wav,17,92,train
319.wav,319,wav,17,92,train
16.wav,16,wav,17,92,train
77.jpg,319,thr,17,92,train
77.jpg,745,thr,17,92,train
77.jpg,478,thr,17,92,train
77.jpg,373,thr,17,92,train
77.jpg,16,thr,17,92,train
77.jpg,319,rgb,17,92,train
77.jpg,745,rgb,17,92,train
77.jpg,478,rgb,17,92,train
77.jpg,373,rgb,17,92,train
77.jpg,16,rgb,17,92,train
700.wav,700,wav,11,92,train
68.wav,68,wav,11,92,train
1007.wav,1007,wav,11,92,train
65.wav,65,wav,11,92,train
499.wav,499,wav,11,92,train
1164.wav,1164,wav,11,92,train
244.wav,244,wav,11,92,train
77.jpg,700,thr,11,92,train
77.jpg,244,thr,11,92,train
77.jpg,499,thr,11,92,train
77.jpg,1164,thr,11,92,train
77.jpg,68,thr,11,92,train
77.jpg,1007,thr,11,92,train
77.jpg,65,thr,11,92,train
77.jpg,700,rgb,11,92,train
77.jpg,244,rgb,11,92,train
77.jpg,499,rgb,11,92,train
77.jpg,1164,rgb,11,92,train
77.jpg,68,rgb,11,92,train
77.jpg,1007,rgb,11,92,train
77.jpg,65,rgb,11,92,train
133.wav,133,wav,29,92,train
1250.wav,1250,wav,29,92,train
546.wav,546,wav,29,92,train
368.wav,368,wav,29,92,train
264.wav,264,wav,29,92,train
77.jpg,264,thr,29,92,train
77.jpg,1250,thr,29,92,train
77.jpg,546,thr,29,92,train
77.jpg,368,thr,29,92,train
77.jpg,133,thr,29,92,train
77.jpg,264,rgb,29,92,train
77.jpg,1250,rgb,29,92,train
77.jpg,546,rgb,29,92,train
77.jpg,368,rgb,29,92,train
77.jpg,133,rgb,29,92,train
701.wav,701,wav,25,92,train
580.wav,580,wav,25,92,train
615.wav,615,wav,25,92,train
623.wav,623,wav,25,92,train
77.jpg,615,thr,25,92,train
77.jpg,623,thr,25,92,train
77.jpg,580,thr,25,92,train
77.jpg,701,thr,25,92,train
77.jpg,615,rgb,25,92,train
77.jpg,623,rgb,25,92,train
77.jpg,580,rgb,25,92,train
77.jpg,701,rgb,25,92,train
1265.wav,1265,wav,15,92,train
627.wav,627,wav,15,92,train
311.wav,311,wav,15,92,train
179.wav,179,wav,15,92,train
1116.wav,1116,wav,15,92,train
836.wav,836,wav,15,92,train
77.jpg,179,thr,15,92,train
77.jpg,1116,thr,15,92,train
77.jpg,627,thr,15,92,train
77.jpg,836,thr,15,92,train
77.jpg,1265,thr,15,92,train
77.jpg,311,thr,15,92,train
77.jpg,179,rgb,15,92,train
77.jpg,1116,rgb,15,92,train
77.jpg,627,rgb,15,92,train
77.jpg,836,rgb,15,92,train
77.jpg,1265,rgb,15,92,train
77.jpg,311,rgb,15,92,train
43.wav,43,wav,27,92,train
1282.wav,1282,wav,27,92,train
144.wav,144,wav,27,92,train
951.wav,951,wav,27,92,train
1216.wav,1216,wav,27,92,train
77.jpg,1216,thr,27,92,train
77.jpg,1282,thr,27,92,train
77.jpg,43,thr,27,92,train
77.jpg,144,thr,27,92,train
77.jpg,951,thr,27,92,train
77.jpg,1216,rgb,27,92,train
77.jpg,1282,rgb,27,92,train
77.jpg,43,rgb,27,92,train
77.jpg,144,rgb,27,92,train
77.jpg,951,rgb,27,92,train
85.wav,85,wav,13,92,train
426.wav,426,wav,13,92,train
970.wav,970,wav,13,92,train
77.jpg,426,thr,13,92,train
77.jpg,970,thr,13,92,train
77.jpg,85,thr,13,92,train
77.jpg,426,rgb,13,92,train
77.jpg,970,rgb,13,92,train
77.jpg,85,rgb,13,92,train
401.wav,401,wav,14,92,train
351.wav,351,wav,14,92,train
1072.wav,1072,wav,14,92,train
1254.wav,1254,wav,14,92,train
36.wav,36,wav,14,92,train
101.wav,101,wav,14,92,train
669.wav,669,wav,14,92,train
387.wav,387,wav,14,92,train
72.jpg,401,thr,14,92,train
72.jpg,387,thr,14,92,train
77.jpg,101,thr,14,92,train
77.jpg,1254,thr,14,92,train
77.jpg,351,thr,14,92,train
28.jpg,1072,thr,14,92,train
77.jpg,669,thr,14,92,train
50.jpg,36,thr,14,92,train
72.jpg,401,rgb,14,92,train
72.jpg,387,rgb,14,92,train
77.jpg,101,rgb,14,92,train
77.jpg,1254,rgb,14,92,train
77.jpg,351,rgb,14,92,train
28.jpg,1072,rgb,14,92,train
77.jpg,669,rgb,14,92,train
50.jpg,36,rgb,14,92,train
908.wav,908,wav,12,92,train
790.wav,790,wav,12,92,train
210.wav,210,wav,12,92,train
690.wav,690,wav,12,92,train
1128.wav,1128,wav,12,92,train
261.wav,261,wav,12,92,train
77.jpg,790,thr,12,92,train
77.jpg,1128,thr,12,92,train
77.jpg,690,thr,12,92,train
77.jpg,261,thr,12,92,train
77.jpg,908,thr,12,92,train
77.jpg,210,thr,12,92,train
77.jpg,790,rgb,12,92,train
77.jpg,1128,rgb,12,92,train
77.jpg,690,rgb,12,92,train
77.jpg,261,rgb,12,92,train
77.jpg,908,rgb,12,92,train
77.jpg,210,rgb,12,92,train
360.wav,360,wav,16,92,train
835.wav,835,wav,16,92,train
262.wav,262,wav,16,92,train
684.wav,684,wav,16,92,train
77.jpg,835,thr,16,92,train
77.jpg,684,thr,16,92,train
77.jpg,360,thr,16,92,train
77.jpg,262,thr,16,92,train
77.jpg,835,rgb,16,92,train
77.jpg,684,rgb,16,92,train
77.jpg,360,rgb,16,92,train
77.jpg,262,rgb,16,92,train
717.wav,717,wav,18,52,train
830.wav,830,wav,18,52,train
722.wav,722,wav,18,52,train
178.wav,178,wav,18,52,train
77.jpg,178,thr,18,52,train
77.jpg,830,thr,18,52,train
77.jpg,722,thr,18,52,train
77.jpg,717,thr,18,52,train
77.jpg,178,rgb,18,52,train
77.jpg,830,rgb,18,52,train
77.jpg,722,rgb,18,52,train
77.jpg,717,rgb,18,52,train
1291.wav,1291,wav,24,52,train
1116.wav,1116,wav,24,52,train
863.wav,863,wav,24,52,train
1165.wav,1165,wav,24,52,train
996.wav,996,wav,24,52,train
77.jpg,1116,thr,24,52,train
77.jpg,996,thr,24,52,train
77.jpg,1291,thr,24,52,train
77.jpg,1165,thr,24,52,train
77.jpg,863,thr,24,52,train
77.jpg,1116,rgb,24,52,train
77.jpg,996,rgb,24,52,train
77.jpg,1291,rgb,24,52,train
77.jpg,1165,rgb,24,52,train
77.jpg,863,rgb,24,52,train
137.wav,137,wav,19,52,train
635.wav,635,wav,19,52,train
78.wav,78,wav,19,52,train
1257.wav,1257,wav,19,52,train
1117.wav,1117,wav,19,52,train
77.jpg,78,thr,19,52,train
77.jpg,1117,thr,19,52,train
77.jpg,137,thr,19,52,train
72.jpg,635,thr,19,52,train
77.jpg,1257,thr,19,52,train
77.jpg,78,rgb,19,52,train
77.jpg,1117,rgb,19,52,train
77.jpg,137,rgb,19,52,train
72.jpg,635,rgb,19,52,train
77.jpg,1257,rgb,19,52,train
29.wav,29,wav,21,52,train
899.wav,899,wav,21,52,train
130.wav,130,wav,21,52,train
892.wav,892,wav,21,52,train
131.wav,131,wav,21,52,train
604.wav,604,wav,21,52,train
77.jpg,130,thr,21,52,train
77.jpg,604,thr,21,52,train
77.jpg,131,thr,21,52,train
77.jpg,29,thr,21,52,train
77.jpg,899,thr,21,52,train
77.jpg,892,thr,21,52,train
77.jpg,130,rgb,21,52,train
77.jpg,604,rgb,21,52,train
77.jpg,131,rgb,21,52,train
77.jpg,29,rgb,21,52,train
77.jpg,899,rgb,21,52,train
77.jpg,892,rgb,21,52,train
419.wav,419,wav,23,52,train
752.wav,752,wav,23,52,train
472.wav,472,wav,23,52,train
493.wav,493,wav,23,52,train
77.jpg,493,thr,23,52,train
77.jpg,752,thr,23,52,train
77.jpg,472,thr,23,52,train
77.jpg,419,thr,23,52,train
77.jpg,493,rgb,23,52,train
77.jpg,752,rgb,23,52,train
77.jpg,472,rgb,23,52,train
77.jpg,419,rgb,23,52,train
338.wav,338,wav,22,52,train
868.wav,868,wav,22,52,train
1172.wav,1172,wav,22,52,train
77.jpg,1172,thr,22,52,train
77.jpg,338,thr,22,52,train
77.jpg,868,thr,22,52,train
77.jpg,1172,rgb,22,52,train
77.jpg,338,rgb,22,52,train
77.jpg,868,rgb,22,52,train
606.wav,606,wav,28,52,train
705.wav,705,wav,28,52,train
305.wav,305,wav,28,52,train
850.wav,850,wav,28,52,train
81.wav,81,wav,28,52,train
1058.wav,1058,wav,28,52,train
77.jpg,705,thr,28,52,train
77.jpg,606,thr,28,52,train
77.jpg,1058,thr,28,52,train
72.jpg,305,thr,28,52,train
77.jpg,81,thr,28,52,train
77.jpg,850,thr,28,52,train
77.jpg,705,rgb,28,52,train
77.jpg,606,rgb,28,52,train
77.jpg,1058,rgb,28,52,train
72.jpg,305,rgb,28,52,train
77.jpg,81,rgb,28,52,train
77.jpg,850,rgb,28,52,train
1248.wav,1248,wav,26,52,train
832.wav,832,wav,26,52,train
1239.wav,1239,wav,26,52,train
537.wav,537,wav,26,52,train
577.wav,577,wav,26,52,train
151.wav,151,wav,26,52,train
77.jpg,537,thr,26,52,train
77.jpg,577,thr,26,52,train
77.jpg,151,thr,26,52,train
77.jpg,1248,thr,26,52,train
77.jpg,1239,thr,26,52,train
72.jpg,832,thr,26,52,train
77.jpg,537,rgb,26,52,train
77.jpg,577,rgb,26,52,train
77.jpg,151,rgb,26,52,train
77.jpg,1248,rgb,26,52,train
77.jpg,1239,rgb,26,52,train
72.jpg,832,rgb,26,52,train
1153.wav,1153,wav,17,52,train
945.wav,945,wav,17,52,train
997.wav,997,wav,17,52,train
215.wav,215,wav,17,52,train
72.jpg,215,thr,17,52,train
77.jpg,997,thr,17,52,train
77.jpg,945,thr,17,52,train
77.jpg,1153,thr,17,52,train
72.jpg,215,rgb,17,52,train
77.jpg,997,rgb,17,52,train
77.jpg,945,rgb,17,52,train
77.jpg,1153,rgb,17,52,train
173.wav,173,wav,11,52,train
1231.wav,1231,wav,11,52,train
1280.wav,1280,wav,11,52,train
410.wav,410,wav,11,52,train
470.wav,470,wav,11,52,train
37.wav,37,wav,11,52,train
77.jpg,1231,thr,11,52,train
77.jpg,1280,thr,11,52,train
50.jpg,173,thr,11,52,train
77.jpg,37,thr,11,52,train
77.jpg,410,thr,11,52,train
77.jpg,470,thr,11,52,train
77.jpg,1231,rgb,11,52,train
77.jpg,1280,rgb,11,52,train
50.jpg,173,rgb,11,52,train
77.jpg,37,rgb,11,52,train
77.jpg,410,rgb,11,52,train
77.jpg,470,rgb,11,52,train
673.wav,673,wav,29,52,train
614.wav,614,wav,29,52,train
1284.wav,1284,wav,29,52,train
684.wav,684,wav,29,52,train
1273.wav,1273,wav,29,52,train
841.wav,841,wav,29,52,train
222.wav,222,wav,29,52,train
755.wav,755,wav,29,52,train
50.jpg,755,thr,29,52,train
77.jpg,614,thr,29,52,train
77.jpg,841,thr,29,52,train
77.jpg,673,thr,29,52,train
77.jpg,1273,thr,29,52,train
77.jpg,222,thr,29,52,train
50.jpg,1284,thr,29,52,train
77.jpg,684,thr,29,52,train
50.jpg,755,rgb,29,52,train
77.jpg,614,rgb,29,52,train
77.jpg,841,rgb,29,52,train
77.jpg,673,rgb,29,52,train
77.jpg,1273,rgb,29,52,train
77.jpg,222,rgb,29,52,train
50.jpg,1284,rgb,29,52,train
77.jpg,684,rgb,29,52,train
582.wav,582,wav,25,52,train
1189.wav,1189,wav,25,52,train
210.wav,210,wav,25,52,train
1237.wav,1237,wav,25,52,train
664.wav,664,wav,25,52,train
615.wav,615,wav,25,52,train
77.jpg,582,thr,25,52,train
77.jpg,615,thr,25,52,train
77.jpg,1237,thr,25,52,train
77.jpg,664,thr,25,52,train
77.jpg,1189,thr,25,52,train
77.jpg,210,thr,25,52,train
77.jpg,582,rgb,25,52,train
77.jpg,615,rgb,25,52,train
77.jpg,1237,rgb,25,52,train
77.jpg,664,rgb,25,52,train
77.jpg,1189,rgb,25,52,train
77.jpg,210,rgb,25,52,train
43.wav,43,wav,15,52,train
1091.wav,1091,wav,15,52,train
552.wav,552,wav,15,52,train
193.wav,193,wav,15,52,train
179.wav,179,wav,15,52,train
77.jpg,179,thr,15,52,train
77.jpg,43,thr,15,52,train
77.jpg,552,thr,15,52,train
50.jpg,1091,thr,15,52,train
77.jpg,193,thr,15,52,train
77.jpg,179,rgb,15,52,train
77.jpg,43,rgb,15,52,train
77.jpg,552,rgb,15,52,train
50.jpg,1091,rgb,15,52,train
77.jpg,193,rgb,15,52,train
1194.wav,1194,wav,27,52,train
312.wav,312,wav,27,52,train
741.wav,741,wav,27,52,train
2.wav,2,wav,27,52,train
1163.wav,1163,wav,27,52,train
357.wav,357,wav,27,52,train
77.jpg,312,thr,27,52,train
77.jpg,1194,thr,27,52,train
77.jpg,1163,thr,27,52,train
77.jpg,2,thr,27,52,train
77.jpg,741,thr,27,52,train
77.jpg,357,thr,27,52,train
77.jpg,312,rgb,27,52,train
77.jpg,1194,rgb,27,52,train
77.jpg,1163,rgb,27,52,train
77.jpg,2,rgb,27,52,train
77.jpg,741,rgb,27,52,train
77.jpg,357,rgb,27,52,train
1242.wav,1242,wav,13,52,train
731.wav,731,wav,13,52,train
998.wav,998,wav,13,52,train
1168.wav,1168,wav,13,52,train
119.wav,119,wav,13,52,train
77.jpg,119,thr,13,52,train
77.jpg,731,thr,13,52,train
77.jpg,1168,thr,13,52,train
77.jpg,1242,thr,13,52,train
77.jpg,998,thr,13,52,train
77.jpg,119,rgb,13,52,train
77.jpg,731,rgb,13,52,train
77.jpg,1168,rgb,13,52,train
77.jpg,1242,rgb,13,52,train
77.jpg,998,rgb,13,52,train
254.wav,254,wav,14,52,train
117.wav,117,wav,14,52,train
1190.wav,1190,wav,14,52,train
469.wav,469,wav,14,52,train
692.wav,692,wav,14,52,train
77.jpg,692,thr,14,52,train
77.jpg,469,thr,14,52,train
77.jpg,117,thr,14,52,train
77.jpg,254,thr,14,52,train
77.jpg,1190,thr,14,52,train
77.jpg,692,rgb,14,52,train
77.jpg,469,rgb,14,52,train
77.jpg,117,rgb,14,52,train
77.jpg,254,rgb,14,52,train
77.jpg,1190,rgb,14,52,train
625.wav,625,wav,12,52,train
1050.wav,1050,wav,12,52,train
1136.wav,1136,wav,12,52,train
549.wav,549,wav,12,52,train
913.wav,913,wav,12,52,train
77.jpg,1050,thr,12,52,train
77.jpg,625,thr,12,52,train
77.jpg,549,thr,12,52,train
28.jpg,913,thr,12,52,train
77.jpg,1136,thr,12,52,train
77.jpg,1050,rgb,12,52,train
77.jpg,625,rgb,12,52,train
77.jpg,549,rgb,12,52,train
28.jpg,913,rgb,12,52,train
77.jpg,1136,rgb,12,52,train
946.wav,946,wav,16,52,train
483.wav,483,wav,16,52,train
77.jpg,483,thr,16,52,train
77.jpg,946,thr,16,52,train
77.jpg,483,rgb,16,52,train
77.jpg,946,rgb,16,52,train
20.wav,20,wav,18,112,valid
39.wav,39,wav,18,112,valid
77.jpg,39,thr,18,112,valid
77.jpg,20,thr,18,112,valid
77.jpg,39,rgb,18,112,valid
77.jpg,20,rgb,18,112,valid
168.wav,168,wav,24,112,valid
173.wav,173,wav,24,112,valid
93.wav,93,wav,24,112,valid
99.wav,99,wav,24,112,valid
94.wav,94,wav,24,112,valid
77.jpg,173,thr,24,112,valid
77.jpg,168,thr,24,112,valid
77.jpg,94,thr,24,112,valid
77.jpg,93,thr,24,112,valid
77.jpg,99,thr,24,112,valid
77.jpg,173,rgb,24,112,valid
77.jpg,168,rgb,24,112,valid
77.jpg,94,rgb,24,112,valid
77.jpg,93,rgb,24,112,valid
77.jpg,99,rgb,24,112,valid
137.wav,137,wav,19,112,valid
147.wav,147,wav,19,112,valid
124.wav,124,wav,19,112,valid
177.wav,177,wav,19,112,valid
64.wav,64,wav,19,112,valid
248.wav,248,wav,19,112,valid
77.jpg,147,thr,19,112,valid
77.jpg,177,thr,19,112,valid
77.jpg,124,thr,19,112,valid
50.jpg,248,thr,19,112,valid
77.jpg,64,thr,19,112,valid
77.jpg,137,thr,19,112,valid
77.jpg,147,rgb,19,112,valid
77.jpg,177,rgb,19,112,valid
77.jpg,124,rgb,19,112,valid
50.jpg,248,rgb,19,112,valid
77.jpg,64,rgb,19,112,valid
77.jpg,137,rgb,19,112,valid
108.wav,108,wav,21,112,valid
74.wav,74,wav,21,112,valid
220.wav,220,wav,21,112,valid
79.wav,79,wav,21,112,valid
218.wav,218,wav,21,112,valid
4.wav,4,wav,21,112,valid
224.wav,224,wav,21,112,valid
50.jpg,224,thr,21,112,valid
77.jpg,108,thr,21,112,valid
77.jpg,74,thr,21,112,valid
77.jpg,220,thr,21,112,valid
77.jpg,4,thr,21,112,valid
77.jpg,79,thr,21,112,valid
77.jpg,218,thr,21,112,valid
50.jpg,224,rgb,21,112,valid
77.jpg,108,rgb,21,112,valid
77.jpg,74,rgb,21,112,valid
77.jpg,220,rgb,21,112,valid
77.jpg,4,rgb,21,112,valid
77.jpg,79,rgb,21,112,valid
77.jpg,218,rgb,21,112,valid
242.wav,242,wav,23,112,valid
166.wav,166,wav,23,112,valid
227.wav,227,wav,23,112,valid
47.wav,47,wav,23,112,valid
146.wav,146,wav,23,112,valid
11.wav,11,wav,23,112,valid
77.jpg,11,thr,23,112,valid
77.jpg,242,thr,23,112,valid
77.jpg,146,thr,23,112,valid
77.jpg,47,thr,23,112,valid
77.jpg,227,thr,23,112,valid
72.jpg,166,thr,23,112,valid
77.jpg,11,rgb,23,112,valid
77.jpg,242,rgb,23,112,valid
77.jpg,146,rgb,23,112,valid
77.jpg,47,rgb,23,112,valid
77.jpg,227,rgb,23,112,valid
72.jpg,166,rgb,23,112,valid
126.wav,126,wav,22,112,valid
250.wav,250,wav,22,112,valid
155.wav,155,wav,22,112,valid
18.wav,18,wav,22,112,valid
77.jpg,18,thr,22,112,valid
77.jpg,250,thr,22,112,valid
77.jpg,126,thr,22,112,valid
77.jpg,155,thr,22,112,valid
77.jpg,18,rgb,22,112,valid
77.jpg,250,rgb,22,112,valid
77.jpg,126,rgb,22,112,valid
77.jpg,155,rgb,22,112,valid
17.wav,17,wav,28,112,valid
128.wav,128,wav,28,112,valid
125.wav,125,wav,28,112,valid
24.wav,24,wav,28,112,valid
45.wav,45,wav,28,112,valid
121.wav,121,wav,28,112,valid
77.jpg,45,thr,28,112,valid
77.jpg,24,thr,28,112,valid
77.jpg,121,thr,28,112,valid
77.jpg,17,thr,28,112,valid
50.jpg,125,thr,28,112,valid
77.jpg,128,thr,28,112,valid
77.jpg,45,rgb,28,112,valid
77.jpg,24,rgb,28,112,valid
77.jpg,121,rgb,28,112,valid
77.jpg,17,rgb,28,112,valid
50.jpg,125,rgb,28,112,valid
77.jpg,128,rgb,28,112,valid
53.wav,53,wav,26,112,valid
161.wav,161,wav,26,112,valid
181.wav,181,wav,26,112,valid
54.wav,54,wav,26,112,valid
71.wav,71,wav,26,112,valid
72.jpg,181,thr,26,112,valid
77.jpg,71,thr,26,112,valid
77.jpg,161,thr,26,112,valid
77.jpg,54,thr,26,112,valid
77.jpg,53,thr,26,112,valid
72.jpg,181,rgb,26,112,valid
77.jpg,71,rgb,26,112,valid
77.jpg,161,rgb,26,112,valid
77.jpg,54,rgb,26,112,valid
77.jpg,53,rgb,26,112,valid
133.wav,133,wav,17,112,valid
233.wav,233,wav,17,112,valid
151.wav,151,wav,17,112,valid
102.wav,102,wav,17,112,valid
225.wav,225,wav,17,112,valid
244.wav,244,wav,17,112,valid
77.jpg,151,thr,17,112,valid
72.jpg,244,thr,17,112,valid
77.jpg,102,thr,17,112,valid
77.jpg,225,thr,17,112,valid
77.jpg,133,thr,17,112,valid
77.jpg,233,thr,17,112,valid
77.jpg,151,rgb,17,112,valid
72.jpg,244,rgb,17,112,valid
77.jpg,102,rgb,17,112,valid
77.jpg,225,rgb,17,112,valid
77.jpg,133,rgb,17,112,valid
77.jpg,233,rgb,17,112,valid
117.wav,117,wav,11,112,valid
180.wav,180,wav,11,112,valid
22.wav,22,wav,11,112,valid
77.jpg,180,thr,11,112,valid
77.jpg,117,thr,11,112,valid
77.jpg,22,thr,11,112,valid
77.jpg,180,rgb,11,112,valid
77.jpg,117,rgb,11,112,valid
77.jpg,22,rgb,11,112,valid
212.wav,212,wav,29,112,valid
28.wav,28,wav,29,112,valid
21.wav,21,wav,29,112,valid
96.wav,96,wav,29,112,valid
76.wav,76,wav,29,112,valid
152.wav,152,wav,29,112,valid
77.jpg,21,thr,29,112,valid
77.jpg,76,thr,29,112,valid
77.jpg,152,thr,29,112,valid
77.jpg,96,thr,29,112,valid
77.jpg,28,thr,29,112,valid
77.jpg,212,thr,29,112,valid
77.jpg,21,rgb,29,112,valid
77.jpg,76,rgb,29,112,valid
77.jpg,152,rgb,29,112,valid
77.jpg,96,rgb,29,112,valid
77.jpg,28,rgb,29,112,valid
77.jpg,212,rgb,29,112,valid
238.wav,238,wav,25,112,valid
70.wav,70,wav,25,112,valid
165.wav,165,wav,25,112,valid
32.wav,32,wav,25,112,valid
223.wav,223,wav,25,112,valid
55.wav,55,wav,25,112,valid
77.jpg,32,thr,25,112,valid
77.jpg,70,thr,25,112,valid
77.jpg,165,thr,25,112,valid
77.jpg,55,thr,25,112,valid
50.jpg,238,thr,25,112,valid
77.jpg,223,thr,25,112,valid
77.jpg,32,rgb,25,112,valid
77.jpg,70,rgb,25,112,valid
77.jpg,165,rgb,25,112,valid
77.jpg,55,rgb,25,112,valid
50.jpg,238,rgb,25,112,valid
77.jpg,223,rgb,25,112,valid
103.wav,103,wav,15,112,valid
148.wav,148,wav,15,112,valid
141.wav,141,wav,15,112,valid
188.wav,188,wav,15,112,valid
134.wav,134,wav,15,112,valid
14.wav,14,wav,15,112,valid
75.wav,75,wav,15,112,valid
77.jpg,141,thr,15,112,valid
77.jpg,75,thr,15,112,valid
77.jpg,188,thr,15,112,valid
77.jpg,148,thr,15,112,valid
77.jpg,103,thr,15,112,valid
72.jpg,134,thr,15,112,valid
77.jpg,14,thr,15,112,valid
77.jpg,141,rgb,15,112,valid
77.jpg,75,rgb,15,112,valid
77.jpg,188,rgb,15,112,valid
77.jpg,148,rgb,15,112,valid
77.jpg,103,rgb,15,112,valid
72.jpg,134,rgb,15,112,valid
77.jpg,14,rgb,15,112,valid
175.wav,175,wav,27,112,valid
234.wav,234,wav,27,112,valid
97.wav,97,wav,27,112,valid
187.wav,187,wav,27,112,valid
77.wav,77,wav,27,112,valid
37.wav,37,wav,27,112,valid
77.jpg,187,thr,27,112,valid
77.jpg,97,thr,27,112,valid
77.jpg,77,thr,27,112,valid
77.jpg,234,thr,27,112,valid
77.jpg,37,thr,27,112,valid
77.jpg,175,thr,27,112,valid
77.jpg,187,rgb,27,112,valid
77.jpg,97,rgb,27,112,valid
77.jpg,77,rgb,27,112,valid
77.jpg,234,rgb,27,112,valid
77.jpg,37,rgb,27,112,valid
